"","x"
"2543",139.091326500421
"2544",112.834908263984
"2545",95.3022237151231
"2546",123.956440873673
"2547",141.118364833001
"2548",215.750190418837
"2549",410.652882686343
"2550",406.400341076263
"2551",342.284539806752
"2552",251.246102923908
"2553",158.895435548519
"2554",107.83130044834
"2555",65.6790181639923
"2556",30.4442922795749
"2557",13.0860851948344
"2558",3.20648003746436
"2559",2.44402731021663
"2560",3.30406067170326
"2561",14.3079883314288
"2562",73.3552070410252
"2563",260.073741189151
"2564",252.97139463968
"2565",199.370811941851
"2566",61.4675604723038
"2567",77.8906673444112
"2568",83.188525220821
"2569",129.132023636031
"2570",121.562402847867
"2571",130.021570194652
"2572",240.315578160486
"2573",374.167539264033
"2574",334.665920641634
"2575",200.969318519802
"2576",172.670152634318
"2577",137.3458272324
"2578",93.818386752542
"2579",65.725531764552
"2580",39.1458442888898
"2581",17.558364286791
"2582",8.26197011403487
"2583",3.73391527373573
"2584",4.19494012770319
"2585",19.179279447565
"2586",77.100198502417
"2587",231.987655686896
"2588",433.195386081795
"2589",230.142413219174
"2590",125.914150704047
"2591",149.176199764287
"2592",190.568712805735
"2593",175.111499884584
"2594",149.467161105904
"2595",166.759377547007
"2596",224.131796860931
"2597",345.500646016764
"2598",279.912718012093
"2599",206.487096456912
"2600",77.8921651347979
"2601",60.9472071502877
"2602",50.6875632831747
"2603",42.1017552132908
"2604",38.6187055271324
"2605",30.0872897539218
"2606",20.6792767958438
"2607",10.1134900129915
"2608",3.50423334744608
"2609",3.09714791114109
"2610",7.383645013372
"2611",18.4275646603901
"2612",50.9622723048305
"2613",74.3623142786131
"2614",100.198249728393
"2615",127.076047978017
"2616",105.515909040221
"2617",122.986387893735
"2618",122.703904998968
"2619",125.644376187149
"2620",112.336611617136
"2621",90.0577926390425
"2622",64.0503536693168
"2623",99.8765292856435
"2624",83.0803264546997
"2625",74.6301506604387
"2626",66.9217671772212
"2627",66.5314479519058
"2628",60.3954698994647
"2629",52.7464094320089
"2630",37.4649574124305
"2631",18.9234403812469
"2632",5.79542365237169
"2633",5.80058918369584
"2634",8.03154285658385
"2635",26.5060498161245
"2636",63.3541713108419
"2637",116.813230397153
"2638",200.668667891511
"2639",250.611243702726
"2640",313.837344938084
"2641",315.880570422774
"2642",311.220168287826
"2643",321.306058835353
"2644",314.879372770381
"2645",260.211149157363
"2646",198.631109729423
"2647",198.235532697437
"2648",125.121644055015
"2649",87.1523738110941
"2650",67.4534208627289
"2651",43.7942321735614
"2652",18.9348656078061
"2653",9.21216164005198
"2654",4.13143682993332
"2655",2.77585724610438
"2656",4.38155270567899
"2657",18.5875747132808
"2658",74.7697453391823
"2659",239.622261081673
"2660",369.583249612724
"2661",179.30807164653
"2662",100.516819484724
"2663",128.525456515553
"2664",177.51202552666
"2665",153.255670859382
"2666",135.240864442437
"2667",163.409254178553
"2668",228.772252156038
"2669",423.107598043116
"2670",369.501089344766
"2671",259.950393696352
"2672",183.132711046143
"2673",103.019902949375
"2674",70.0075352904073
"2675",43.0029238356975
"2676",80.6711181341737
"2677",67.0621804123085
"2678",50.5486103342311
"2679",22.3321195708689
"2680",8.07382667338082
"2681",6.93656683587368
"2682",10.410426798285
"2683",30.329132445649
"2684",63.4835401265208
"2685",128.801352630759
"2686",197.971851278557
"2687",271.376660267695
"2688",311.196933383831
"2689",320.121820791519
"2690",314.471425120446
"2691",281.601480076985
"2692",311.578913285346
"2693",270.310269319474
"2694",223.386234784821
"2695",155.924785235474
"2696",138.494357974978
"2697",96.7699539103413
"2698",46.1630011961959
"2699",31.6888560186257
"2700",22.3510020122048
"2701",5.95432205994315
"2702",2.90296727296385
"2703",2.2149465172721
"2704",2.88224912429161
"2705",19.1758370353123
"2706",82.7841125305949
"2707",224.1400563466
"2708",349.248098794115
"2709",180.671428630666
"2710",104.438591055608
"2711",124.229419721518
"2712",147.419237614387
"2713",139.378069590662
"2714",121.266385136659
"2715",73.8227385590298
"2716",119.682169463103
"2717",195.511384315169
"2718",185.348895151621
"2719",115.20165927015
"2720",89.7820608128217
"2721",68.0716802023931
"2722",47.5208474257027
"2723",28.6844129961957
"2724",11.9685733971039
"2725",5.36114557699778
"2726",2.20921871057495
"2727",1.95891253988954
"2728",2.65139167623213
"2729",11.5314430569833
"2730",83.9066463082991
"2731",140.501552561698
"2732",229.544496582945
"2733",123.996818000593
"2734",61.731353622188
"2735",63.7131900120808
"2736",66.3286508779351
"2737",69.222158696022
"2738",62.9026018692322
"2739",77.2866803774575
"2740",145.191749527664
"2741",243.60774238197
"2742",241.086415851802
"2743",142.901152824792
"2744",153.432841498412
"2745",120.513817059568
"2746",98.7523023687025
"2747",57.5506131406088
"2748",26.9969806021599
"2749",10.1025812809601
"2750",2.71707288045034
"2751",2.6979339218239
"2752",2.7899944183571
"2753",19.3022117635795
"2754",93.8272162984273
"2755",235.118695637822
"2756",378.409591606068
"2757",190.0704562712
"2758",99.6283038184608
"2759",124.07178564768
"2760",163.647408892595
"2761",130.403805736101
"2762",125.346665075175
"2763",130.156932365189
"2764",172.812913084313
"2765",184.163180679119
"2766",312.09286504704
"2767",225.8408844257
"2768",156.613617428007
"2769",116.473033368124
"2770",85.2829305748027
"2771",54.1309119807438
"2772",49.8407106443819
"2773",29.4785720470817
"2774",17.533867414426
"2775",5.99562702885397
"2776",5.85103166072575
"2777",10.1493723019701
"2778",30.156198093099
"2779",70.0473826170279
"2780",173.405048965733
"2781",184.755113397396
"2782",194.616387306604
"2783",236.055221854604
"2784",298.285499614763
"2785",299.926178974536
"2786",275.06134472647
"2787",284.799905985664
"2788",308.298063283082
"2789",333.259836303758
"2790",260.54329737657
"2791",239.882734773573
"2792",156.42946328571
"2793",124.463292032751
"2794",104.935078256788
"2795",66.3719916997331
"2796",38.9453570668194
"2797",19.3274895701544
"2798",7.5066177574205
"2799",3.77561740900609
"2800",4.39534713545896
"2801",21.7625140102093
"2802",72.9954875733782
"2803",241.234835091949
"2804",411.7776351325
"2805",240.733805334674
"2806",123.050769114201
"2807",152.494172170435
"2808",212.245667825684
"2809",216.60411209543
"2810",205.964701427942
"2811",235.374657577372
"2812",307.914500506513
"2813",516.278765198954
"2814",396.35842132161
"2815",272.2880833432
"2816",161.757606849426
"2817",124.578104457064
"2818",103.097000888124
"2819",85.1171558019604
"2820",73.1093580708623
"2821",55.7509240950454
"2822",35.145414684609
"2823",17.6166164557268
"2824",7.23500530630847
"2825",6.2678081293733
"2826",13.7390471601945
"2827",34.332026708613
"2828",94.4678835741282
"2829",145.850287586539
"2830",206.953731444902
"2831",266.646452495333
"2832",355.60872590955
"2833",376.043114156756
"2834",331.494501533478
"2835",361.715051242989
"2836",311.134443324314
"2837",279.407084939241
"2838",198.995265181016
"2839",163.949271517769
"2840",158.010085979508
"2841",107.917923905229
"2842",103.4248785195
"2843",99.6751437474497
"2844",74.8580444597223
"2845",67.2920341210588
"2846",41.654202968843
"2847",24.1832076004722
"2848",7.65895570873279
"2849",6.49498857584252
"2850",9.90029675279941
"2851",25.4910153622103
"2852",64.0862932386942
"2853",128.026675413846
"2854",212.608248898853
"2855",292.921206629605
"2856",358.163734847051
"2857",345.177791046697
"2858",386.793750623676
"2859",400.201480890606
"2860",362.239260379502
"2861",312.546729663725
"2862",226.366875316871
"2863",154.835802472219
"2864",137.113973099774
"2865",103.100052715596
"2866",80.9882358308422
"2867",56.1154399702174
"2868",27.3102310960668
"2869",10.4209727463254
"2870",3.67701284542954
"2871",5.66901953106867
"2872",21.0859521732218
"2873",91.8449797260559
"2874",269.497309737331
"2875",351.760243367582
"2876",178.761017533194
"2877",102.998465834294
"2878",130.806206853626
"2879",192.221945847334
"2880",176.36517846225
"2881",179.955956728617
"2882",181.129306336928
"2883",276.297115599736
"2884",557.112968196242
"2885",485.611824074038
"2886",274.144735950694
"2887",194.179093382123
"2888",143.889943333243
"2889",97.0849101705832
"2890",57.4486555185061
"2891",25.2121627852395
"2892",10.6637729059193
"2893",3.91268707749918
"2894",3.36157956286831
"2895",5.4896715990356
"2896",21.9411490772355
"2897",114.092817850641
"2898",308.916467550985
"2899",452.635086374298
"2900",133.121455044506
"2901",74.9616808281922
"2902",74.8106696540882
"2903",67.6787843288989
"2904",77.3838612785969
"2905",63.0227069348249
"2906",69.3792093853481
"2907",118.562643656244
"2908",324.725113225011
"2909",290.574216205851
"2910",183.835209072745
"2911",140.073855890678
"2912",108.687621692474
"2913",84.736825066667
"2914",51.122411093373
"2915",24.4298699204592
"2916",9.72448483571311
"2917",4.0037394503211
"2918",3.13717509907037
"2919",3.48774229746911
"2920",18.623583943807
"2921",79.1450104224445
"2922",238.67475344031
"2923",418.218186570241
"2924",198.198252273139
"2925",105.450540366755
"2926",117.306041326173
"2927",136.031314838521
"2928",128.522757643629
"2929",116.507011304679
"2930",136.721693385173
"2931",191.015886362199
"2932",306.948416998416
"2933",331.444497561934
"2934",200.577042151327
"2935",142.891937015783
"2936",110.482385558938
"2937",82.667654058884
"2938",49.4289077379054
"2939",21.3406765064426
"2940",9.98154094105006
"2941",3.86421542997766
"2942",2.48805593715577
"2943",4.9475299175651
"2944",21.9161811516775
"2945",97.0416845980724
"2946",279.946491167795
"2947",464.97060021923
"2948",208.811921462974
"2949",113.647596030103
"2950",109.58451163552
"2951",144.857371246455
"2952",143.02817192926
"2953",126.196162842385
"2954",148.491607865706
"2955",260.940903328462
"2956",412.15898896248
"2957",352.056294318883
"2958",308.547348682066
"2959",202.841517721224
"2960",127.917111967961
"2961",94.8320769117224
"2962",60.5674121774554
"2963",11.3537639107608
"2964",5.76442789806408
"2965",2.57542066530723
"2966",2.0635138807214
"2967",1.69966248174017
"2968",10.5748147491361
"2969",50.8326437841558
"2970",135.021709966491
"2971",176.329068831356
"2972",140.414325358113
"2973",78.5290863782071
"2974",95.9605912846236
"2975",56.055790610708
"2976",58.4084452437145
"2977",90.633986981713
"2978",73.7557875658403
"2979",63.3594349778153
"2980",113.233649977974
"2981",229.750059500171
"2982",188.583391058286
"2983",129.517163298534
"2984",121.222609600815
"2985",85.9316613667235
"2986",44.29148174748
"2987",18.3353865657624
"2988",10.3550405982071
"2989",4.77767937745136
"2990",2.35357003469592
"2991",1.81270688705337
"2992",13.6834652429077
"2993",58.2454145348768
"2994",167.908276784734
"2995",284.977371990772
"2996",138.905551983448
"2997",67.2213619253993
"2998",91.5415026179756
"2999",133.951790609412
"3000",117.584862340293
"3001",99.8128621596946
"3002",101.523045222316
"3003",154.529043113035
"3004",237.431735046855
"3005",257.736099691378
"3006",226.665907431221
"3007",99.475919654693
"3008",73.1525535770987
"3009",39.5549981077436
"3010",30.2569856126843
"3011",12.5738842153021
"3012",7.97995893060489
"3013",3.65203431644349
"3014",1.61833645801064
"3015",1.08395255893313
"3016",11.5874354419385
"3017",45.8436494796387
"3018",132.832055653218
"3019",288.176253851369
"3020",157.63520022298
"3021",82.0845272854846
"3022",96.4999590666738
"3023",106.95114578718
"3024",111.449078800544
"3025",97.6184802947895
"3026",93.8189596671513
"3027",131.153268086385
"3028",212.170527603016
"3029",186.27406215862
"3030",121.914628703727
"3031",73.7832345628579
"3032",66.0001213872867
"3033",59.183901043904
"3034",45.0189775933465
"3035",33.608983348972
"3036",32.2393377394092
"3037",21.715396108265
"3038",9.99570859454092
"3039",2.56219241054173
"3040",2.64342345587639
"3041",6.66820793832503
"3042",17.2772231571577
"3043",52.0538918876278
"3044",82.5032245773381
"3045",107.588006856691
"3046",133.6775405673
"3047",171.128514917739
"3048",168.785159813946
"3049",165.711944987227
"3050",161.717942639072
"3051",142.890303272095
"3052",125.251486343889
"3053",115.92022828667
"3054",96.6339950228379
"3055",64.7652027972719
"3056",54.1009824549143
"3057",53.3295837385409
"3058",44.3893825102246
"3059",32.0954961672146
"3060",27.0904245879858
"3061",23.8471282814033
"3062",12.3671975603165
"3063",2.52815477326281
"3064",3.58388443183126
"3065",11.2561806047265
"3066",32.4783486591662
"3067",66.681841453297
"3068",98.0787846689682
"3069",131.797499927671
"3070",124.688445434781
"3071",153.50052232355
"3072",147.146122532582
"3073",134.461974380567
"3074",149.808314947285
"3075",127.216228122617
"3076",100.920103329092
"3077",82.9699905160195
"3078",65.4038065600237
"3079",48.2304981999179
"3080",34.678200919585
"3081",20.7742411281143
"3082",15.6903315946033
"3083",11.915200446683
"3084",8.99059367303205
"3085",2.34118019647077
"3086",3.28982574512898
"3087",11.6125286542788
"3088",31.8515968899575
"3089",87.8532850261186
"3090",101.466597421351
"3091",96.9861897269651
"3092",110.81175228402
"3093",139.104871322387
"3094",149.806861844035
"3095",134.372715860879
"3096",134.435676441297
"3097",131.54286350707
"3098",141.397921551928
"3099",140.820069043248
"3100",125.820661255168
"3101",86.5240528147959
"3102",63.0606739051325
"3103",47.0018735973391
"3104",20.7056705575604
"3105",8.62952400491038
"3106",4.28539230300683
"3107",2.27146222349068
"3108",1.45861814193522
"3109",1.5873511247451
"3110",7.70944413618246
"3111",37.2569017822979
"3112",112.172015835877
"3113",223.865860602279
"3114",76.937370271492
"3115",61.775102148698
"3116",37.5679836921542
"3117",36.7580698012299
"3118",40.8103110106112
"3119",48.3124264905985
"3120",41.3077710416885
"3121",73.047448438823
"3122",138.294035847974
"3123",224.990774983019
"3124",152.613231528161
"3125",106.24613677952
"3126",77.1642805916778
"3127",53.1668610696439
"3128",27.1642203130515
"3129",10.8270189666313
"3130",5.7127038665355
"3131",2.41447964215211
"3132",1.91350930949615
"3133",8.17831335450734
"3134",42.4034494027687
"3135",124.519976121921
"3136",240.752929198199
"3137",127.463962641868
"3138",65.1403045199295
"3139",66.9216947833693
"3140",77.4268186603165
"3141",72.1791698827459
"3142",62.5662560302262
"3143",69.7173087306566
"3144",89.5513856584814
"3145",180.333186530051
"3146",170.916503324452
"3147",109.142323485334
"3148",79.5200797873589
"3149",56.9410592301752
"3150",45.0775457426294
"3151",23.3349343984281
"3152",11.4446354047342
"3153",4.50692861871481
"3154",2.68800756739042
"3155",1.62081910355624
"3156",1.51496414283933
"3157",7.47249942420026
"3158",38.2354990994523
"3159",106.287182916654
"3160",218.173931382301
"3161",98.604357717173
"3162",45.1256922304414
"3163",52.2511541867151
"3164",62.6809805381036
"3165",67.7972705840797
"3166",65.9133606706889
"3167",62.0733452508549
"3168",95.9261160402482
"3169",186.029400040532
"3170",187.409544585516
"3171",135.184267958322
"3172",97.1575426181763
"3173",68.029798852416
"3174",54.1152497116245
"3175",34.7983064190398
"3176",17.7634247018345
"3177",8.77948475644035
"3178",4.54173223835511
"3179",2.23083775989441
"3180",1.82037891572623
"3181",8.31871151370628
"3182",34.0989971990434
"3183",105.482690754268
"3184",213.483960100149
"3185",145.234324174183
"3186",67.9673280881853
"3187",82.2758784603204
"3188",95.7028621356955
"3189",102.211514259205
"3190",102.08528053036
"3191",132.556644401132
"3192",151.861344524428
"3193",227.350828203115
"3194",193.983880031416
"3195",101.560156025822
"3196",82.6012184736505
"3197",72.5259814515588
"3198",58.5702144103771
"3199",43.1978210394485
"3200",38.2425322591186
"3201",33.3540465478876
"3202",23.8073574700071
"3203",10.6013548483935
"3204",2.80483085278704
"3205",2.95600157918092
"3206",8.5559593388979
"3207",14.1079622648984
"3208",59.375675653596
"3209",115.188168278588
"3210",143.384780500658
"3211",189.538943644534
"3212",266.469418476999
"3213",232.73092126986
"3214",220.338547038032
"3215",195.238099457791
"3216",174.743177201164
"3217",162.818449556519
"3218",151.795400622374
"3219",118.364508484031
"3220",89.6174078697781
"3221",77.2046891684537
"3222",65.2871600692074
"3223",58.3841259722178
"3224",27.0644063188286
"3225",13.1597713043804
"3226",6.94463926145521
"3227",3.50119912252808
"3228",2.80519327377538
"3229",12.3469595997853
"3230",52.1841888546431
"3231",156.19589696274
"3232",338.466761939764
"3233",183.38108561372
"3234",87.6982417477415
"3235",88.3670639991077
"3236",115.22228920966
"3237",125.471631932829
"3238",100.486479542055
"3239",116.503506643255
"3240",141.105745288346
"3241",266.079839851948
"3242",208.67205908764
"3243",137.672360532472
"3244",96.2878303311513
"3245",79.505059664201
"3246",68.829038756599
"3247",28.8288971081331
"3248",24.6677067852128
"3249",22.6539166410727
"3250",17.5401656563003
"3251",8.39022693801099
"3252",2.6504381708397
"3253",2.2471022017546
"3254",4.95899248111436
"3255",13.3298658549565
"3256",66.9598241280813
"3257",101.908316178323
"3258",75.3874032054371
"3259",138.714110025319
"3260",137.09984735619
"3261",162.710986675787
"3262",96.7793047603094
"3263",88.409690556703
"3264",124.005630587783
"3265",114.32864956013
"3266",107.60902130996
"3267",81.9684070186468
"3268",69.759080292248
"3269",65.0404595278712
"3270",52.5081749542747
"3271",45.2304452002648
"3272",39.3188796863989
"3273",35.5168469450983
"3274",33.3273738209176
"3275",16.3362191889412
"3276",2.6441991188756
"3277",2.11183756268251
"3278",4.75131095884539
"3279",14.3524459685218
"3280",44.5938838490629
"3281",85.1493011679617
"3282",118.280267435135
"3283",82.0791499772795
"3284",118.246518030473
"3285",143.893109148312
"3286",123.796718833604
"3287",113.041989116549
"3288",110.168832532482
"3289",115.43126084286
"3290",61.9489996287206
"3291",53.0566728099
"3292",38.6951499039804
"3293",30.1800119720463
"3294",36.8246139895511
"3295",24.6825825775252
"3296",11.029629280214
"3297",5.7924066452599
"3298",3.91023058503124
"3299",2.32239119204751
"3300",3.09904266526666
"3301",12.5684104137356
"3302",50.4677733889405
"3303",105.053020354872
"3304",193.111174177807
"3305",159.332404351737
"3306",70.7216789506992
"3307",67.5421233599507
"3308",84.782940666176
"3309",52.417854996442
"3310",42.4614218221288
"3311",59.8817186513116
"3312",103.221901189875
"3313",220.463722850478
"3314",233.597929349274
"3315",176.696794514261
"3316",119.70523554644
"3317",82.8775670228546
"3318",51.4382681954402
"3319",30.5472589158235
"3320",12.5145508075373
"3321",8.07757023189203
"3322",4.16239116643901
"3323",2.60454517428085
"3324",2.89665116717917
"3325",16.2807513297932
"3326",67.5103041865562
"3327",202.946283841901
"3328",394.773830848585
"3329",200.459599638614
"3330",103.039207951243
"3331",108.553878884258
"3332",107.700334713828
"3333",127.302910846323
"3334",113.569640302017
"3335",113.398473298245
"3336",204.178049662391
"3337",440.677485921929
"3338",442.631380710413
"3339",326.065123089227
"3340",205.556019358183
"3341",156.411738730763
"3342",99.207159684818
"3343",53.7134032793031
"3344",14.4182021498835
"3345",8.40279674556499
"3346",3.83916485857902
"3347",2.97449478967292
"3348",2.26528135625573
"3349",12.8437017027357
"3350",58.8197952461972
"3351",175.99523219716
"3352",361.50879643227
"3353",183.722834398496
"3354",79.2773412199203
"3355",89.3684063925448
"3356",129.622942507486
"3357",127.907904065593
"3358",116.363214924002
"3359",143.169750923457
"3360",161.257052457194
"3361",337.339616408411
"3362",323.648998113908
"3363",272.283238090645
"3364",155.503398499084
"3365",128.654220232018
"3366",87.5722419971122
"3367",47.5704524341886
"3368",18.7019625163199
"3369",9.8272569599364
"3370",5.05739690571344
"3371",2.90553573838388
"3372",3.18807611776761
"3373",15.2323169911739
"3374",71.53031968017
"3375",198.542039673297
"3376",386.025578320172
"3377",213.960510207336
"3378",85.700015573583
"3379",95.7750613573518
"3380",111.201164804805
"3381",148.7319143668
"3382",123.038876876875
"3383",119.995172119865
"3384",184.731006235992
"3385",450.251683143958
"3386",462.282008827999
"3387",274.864096526259
"3388",195.909947405315
"3389",157.979731600589
"3390",116.20025585589
"3391",77.5197730409334
"3392",32.8363305490945
"3393",20.3374108063572
"3394",10.7696083506989
"3395",4.36375956301474
"3396",2.79611031855578
"3397",18.9042678733034
"3398",77.332700435104
"3399",213.778217714336
"3400",327.858553042416
"3401",178.979769979682
"3402",96.8250452376069
"3403",203.786488614648
"3404",222.660657664848
"3405",236.655898290047
"3406",199.825142940623
"3407",195.503797998693
"3408",228.733122363913
"3409",357.922159830492
"3410",309.59594723602
"3411",188.041197754029
"3412",124.653233535465
"3413",101.301358658429
"3414",94.772095306629
"3415",65.8591822304482
"3416",58.8771921237567
"3417",45.0968771946644
"3418",34.6932752302048
"3419",15.8194983644696
"3420",4.23636124803607
"3421",4.27265115044021
"3422",11.008161934719
"3423",28.3074346798485
"3424",77.2703897878151
"3425",141.046792402118
"3426",172.955225012818
"3427",222.137269891953
"3428",218.982530913776
"3429",272.709017626204
"3430",285.498055774975
"3431",289.510615938398
"3432",277.032843706028
"3433",256.719533404311
"3434",237.458411669538
"3435",155.268949366331
"3436",129.352089231245
"3437",101.614348714225
"3438",94.072774099426
"3439",73.2517916332143
"3440",65.5790583788526
"3441",42.2744536373645
"3442",32.7296487194411
"3443",18.1478507002481
"3444",5.27939417591178
"3445",3.56704390788602
"3446",5.65588907191708
"3447",16.651933127556
"3448",47.6043108821716
"3449",96.4658886381773
"3450",169.8623743044
"3451",202.539402704895
"3452",292.464125758977
"3453",266.048550186898
"3454",243.084375170747
"3455",271.382732938073
"3456",246.873172344169
"3457",238.184953150812
"3458",180.243274359752
"3459",125.85572908485
"3460",94.0078202283848
"3461",72.8028259861611
"3462",59.1715300528436
"3463",34.5468519442298
"3464",17.669226556251
"3465",6.63099367233143
"3466",3.82093809056787
"3467",2.41548634945968
"3468",2.67090545074403
"3469",10.0340156028057
"3470",49.42871529309
"3471",155.789491090601
"3472",297.930716085013
"3473",161.269527483884
"3474",78.9925489865019
"3475",109.818561156587
"3476",120.005550752756
"3477",127.688775338993
"3478",123.766451965547
"3479",136.689148822689
"3480",192.666960543176
"3481",403.677786796802
"3482",364.180905788794
"3483",219.642600218976
"3484",144.883955488858
"3485",105.874191798638
"3486",65.5165488589173
"3487",33.9339942350153
"3488",15.4868646247136
"3489",6.50314429217949
"3490",3.43455949620046
"3491",2.45966410602349
"3492",2.72454907024048
"3493",12.7701491043111
"3494",63.5123573806561
"3495",184.928568803819
"3496",370.382514474826
"3497",198.189591950663
"3498",97.3334588040069
"3499",118.417566135062
"3500",149.984270325514
"3501",176.337786571338
"3502",161.499926917852
"3503",185.196088184147
"3504",278.484069728992
"3505",570.130084646153
"3506",549.276682474258
"3507",319.691953400752
"3508",200.022607241141
"3509",152.620777701763
"3510",105.555610248201
"3511",56.4882466597416
"3512",23.1666869560225
"3513",18.6213794829556
"3514",13.7344397743697
"3515",5.09355465729118
"3516",4.51283787494023
"3517",15.6719392443897
"3518",38.8844324894753
"3519",111.961167138851
"3520",127.628437910141
"3521",125.413627895651
"3522",156.222484979678
"3523",193.550730833844
"3524",201.313630979027
"3525",199.420712828473
"3526",208.774994289978
"3527",239.016125797956
"3528",268.444253620479
"3529",231.759234105466
"3530",200.732751374873
"3531",143.285760599856
"3532",98.9463394338898
"3533",76.2429187202491
"3534",41.5663953754039
"3535",15.3742411876155
"3536",7.35749493852329
"3537",3.55116739333992
"3538",3.17191900107288
"3539",13.1806668575346
"3540",59.1570654008179
"3541",189.7565022409
"3542",341.176059453929
"3543",173.205544367327
"3544",86.7418359991876
"3545",79.5397111517886
"3546",96.6541400628261
"3547",125.095332447736
"3548",94.8261386072873
"3549",110.948813711285
"3550",179.209878050371
"3551",384.735188587044
"3552",375.723863241799
"3553",234.439258737875
"3554",157.643113580062
"3555",126.489103573643
"3556",80.0714142939475
"3557",44.4925200431045
"3558",19.0919724120945
"3559",9.11604275415024
"3560",4.13020560494415
"3561",3.03654230141306
"3562",2.49967227840598
"3563",15.34789216484
"3564",72.1077930870585
"3565",216.479847887522
"3566",419.90460714928
"3567",223.996034475336
"3568",108.950223185921
"3569",116.301525034188
"3570",146.954850837629
"3571",148.633315824709
"3572",138.119225088714
"3573",167.383059338025
"3574",236.556624886299
"3575",480.674901768164
"3576",422.526292156521
"3577",268.895860587336
"3578",189.839717347246
"3579",145.124099355536
"3580",106.001706371413
"3581",56.6036782804897
"3582",28.5354050703167
"3583",11.8929430027217
"3584",6.18823469637017
"3585",2.21779476366339
"3586",2.84654256043231
"3587",19.2095960318846
"3588",84.9610337885748
"3589",237.539178970606
"3590",453.166978449859
"3591",219.905532262593
"3592",120.393932708511
"3593",159.267876901005
"3594",209.608623677798
"3595",209.169249366301
"3596",182.894745209405
"3597",201.343904801681
"3598",359.692082008999
"3599",565.62628331518
"3600",546.866507825203
"3601",345.965751875682
"3602",231.237475315219
"3603",171.469979610229
"3604",124.638151112413
"3605",90.3815071069778
"3606",40.8134431857996
"3607",21.3929704627522
"3608",5.91286948668754
"3609",4.6600655529142
"3610",3.15945880910857
"3611",18.2553277179167
"3612",74.6684661271112
"3613",206.519007971761
"3614",413.382974872375
"3615",141.627213307
"3616",74.2233199848972
"3617",139.424561841578
"3618",168.258810926181
"3619",194.040980785898
"3620",188.80849008708
"3621",82.4909707850907
"3622",122.712988389856
"3623",222.851405505108
"3624",434.091263019102
"3625",278.065041350627
"3626",152.95215005332
"3627",108.378355329794
"3628",103.043051497764
"3629",69.381354745231
"3630",66.1756213456547
"3631",44.3919749117198
"3632",33.746785298677
"3633",15.3460821373332
"3634",3.87771179313404
"3635",3.5026247476274
"3636",10.0708109704908
"3637",26.5585905379714
"3638",75.5964050302983
"3639",69.6822197259805
"3640",164.839616423096
"3641",193.153072084452
"3642",259.550642873445
"3643",248.88022764245
"3644",240.93792430527
"3645",263.147733208351
"3646",224.860285113413
"3647",212.53778325039
"3648",174.816642807253
"3649",124.318181908377
"3650",94.1987977930099
"3651",79.0774720624402
"3652",68.5898917733778
"3653",57.7888879624332
"3654",53.6342987408889
"3655",39.9802247515329
"3656",33.7028128876072
"3657",18.1205323614089
"3658",4.29134529615966
"3659",3.49121495199707
"3660",5.67144031497468
"3661",16.3718910884706
"3662",48.3638313701175
"3663",101.197421123764
"3664",172.652433503617
"3665",197.80560384341
"3666",266.670916181942
"3667",308.176507886069
"3668",308.650439611563
"3669",318.340021620293
"3670",247.83996105706
"3671",232.344765366013
"3672",177.400301208128
"3673",135.672020305826
"3674",100.871857454561
"3675",78.2216375316893
"3676",58.8176982547751
"3677",33.3454218384925
"3678",15.9729718530158
"3679",7.0001607159955
"3680",4.46470482733966
"3681",2.58634410959681
"3682",2.97311651584306
"3683",12.1544268282536
"3684",52.5463252184963
"3685",164.429006568618
"3686",369.862316473878
"3687",181.237175314151
"3688",97.247152800804
"3689",115.953226303839
"3690",170.013797081714
"3691",154.564828889201
"3692",156.437407338791
"3693",187.632573834373
"3694",271.424131472219
"3695",545.56576239862
"3696",501.540818107709
"3697",301.138638281491
"3698",197.09569152475
"3699",144.442536106201
"3700",94.5142165328165
"3701",48.5810703145411
"3702",21.4967303989913
"3703",9.06847127420232
"3704",4.40622089545747
"3705",2.66376214015651
"3706",2.52715638066956
"3707",12.2909791613647
"3708",63.5576802792819
"3709",186.807696701464
"3710",340.926096403478
"3711",183.490470948266
"3712",98.5025428146279
"3713",104.266892828252
"3714",149.575674301113
"3715",148.310574018903
"3716",144.743771456053
"3717",168.204188949769
"3718",244.631598815925
"3719",481.379319182391
"3720",447.683181612832
"3721",314.788685744663
"3722",188.919276460135
"3723",129.852208042313
"3724",92.049405789286
"3725",44.6663215157388
"3726",21.007664598171
"3727",8.46500158048899
"3728",3.71183687123671
"3729",3.08383933985658
"3730",14.1122209622226
"3731",62.3286197715437
"3732",175.90570370435
"3733",374.989255693814
"3734",123.145896412221
"3735",56.0779569477718
"3736",57.1203574916132
"3737",55.7254942622271
"3738",115.441226290204
"3739",98.9094243376607
"3740",101.835151225371
"3741",99.0603523275709
"3742",308.230534756145
"3743",292.221359845124
"3744",286.899841481425
"3745",122.102561668272
"3746",93.6747797063892
"3747",64.7330949560765
"3748",33.9625700662152
"3749",24.7328041107495
"3750",17.8524792675696
"3751",6.16219480245924
"3752",3.47194337853119
"3753",2.97339770539913
"3754",26.9779074327653
"3755",111.250966059086
"3756",183.971169017988
"3757",544.417615868442
"3758",283.834639850021
"3759",168.667728983965
"3760",223.996649677181
"3761",251.524363359411
"3762",277.234809294578
"3763",222.700368204629
